Application_ID,Applicant_Name,Email,Phone_Number,CNIC,Age,Gender,University,Degree,CGPA,Experience_Years,Skills,City,IP_Address,Device_ID,Submission_Date,Submission_Time,Submission_Duration,Resume_Uploaded,Email_Verified,Phone_Verified,Internship_Position,Is_Injected_Anomaly
APP0265,Yvonne Burns,yvonne.burns812@gmail.com,302784071,81089-6677240-1,23,Male,GC University Lahore,BS Statistics,3.59,0.9,"Tableau, JavaScript, SQL, React, Power BI",Lahore,212.22.52.140,DEV-KS4F6APFXI,6/7/2026,8:31:04,883,Yes,Yes,Yes,Frontend Developer Intern,0
APP0266,Joshua Reed,joshua.reed113@gmail.com,332706851,46937-6994631-1,25,Male,COMSATS University Islamabad,BS Computer Science,3.72,1.8,"Data Visualization, C++, Pandas",Gujranwala,47.217.76.229,DEV-YK3MD6X73Z,5/8/2026,9:57:13,987,Yes,No,Yes,Frontend Developer Intern,0
APP0267,Kimberly Gibson,kimberly.gibson328@gmail.com,327553173,68549-9026757-1,21,Other,Punjab University College of IT,BBA,2.45,1,"Machine Learning, Scikit-learn, NumPy",Sargodha,127.217.246.178,DEV-9VWE77NTTR,6/22/2026,1:27:56,1021,Yes,Yes,Yes,Backend Developer Intern,0
APP0268,Colin Terry,colin.terry720@gmail.com,337099530,57409-1048085-3,20,Female,Virtual University of Pakistan,BS Statistics,3.83,2.8,"NumPy, Git",Islamabad,76.235.73.214,DEV-486I3CE8ZN,5/3/2026,13:23:33,892,No,Yes,Yes,Machine Learning Intern,1
APP0269,Cynthia Rowe,cynthia.rowe489@gmail.com,393653705,13956-3464349-5,22,Male,FAST-NUCES,BS Computer Science,2.22,2.5,"Tableau, Machine Learning, Java, Git, HTML/CSS",Peshawar,106.172.227.201,DEV-XAECXVGFOP,6/14/2026,2:35:15,747,Yes,Yes,Yes,UI/UX Intern,0
APP0270,Patrick Thornton,patrick.thornton727@gmail.com,338108007,30552-5560510-1,26,Male,NED University Karachi,BS Data Science,2.88,0.2,"Machine Learning, Node.js, Excel, Statistics, Java",Sargodha,168.207.194.43,DEV-BNPJDN2MIF,5/11/2026,8:04:49,246,Yes,Yes,No,Backend Developer Intern,0
APP0271,Jasmin Alvarado,jasmin.alvarado565@gmail.com,331543024,41501-5515889-1,20,Other,University of Sindh,BS Statistics,2.28,0.9,"Python, NumPy, HTML/CSS, Scikit-learn",Sialkot,50.161.200.186,DEV-MEYL6SS1A2,6/16/2026,7:22:52,780,Yes,Yes,Yes,Software QA Intern,0
APP0272,Veronica Simpson,veronica.simpson81@gmail.com,314885101,38265-3363282-2,25,Female,University of Sindh,BS Software Engineering,2.78,1.1,"SQL, Scikit-learn, JavaScript, Deep Learning, Excel",Islamabad,146.254.49.207,DEV-A1L526RQGK,5/7/2026,14:49:42,466,Yes,Yes,Yes,Software QA Intern,0
APP0273,Jonathan Lawrence,jonathan.lawrence265@gmail.com,375295408,67939-3356313-1,27,Male,COMSATS University Islamabad,BBA,2.88,2.6,"Statistics, NumPy, C++",Gujranwala,81.191.42.175,DEV-OQ59B9C2ZU,5/16/2026,0:09:21,1053,Yes,Yes,Yes,Machine Learning Intern,0
APP0274,Shelly Alexander,shelly.alexander229@gmail.com,368755747,97706-2568722-5,27,Female,University of Agriculture Faisalabad,BS Statistics,2.39,0.5,"Scikit-learn, Data Visualization",Faisalabad,103.168.33.82,DEV-MVH0EQT8FH,6/25/2026,4:01:02,212,No,Yes,Yes,Business Analyst Intern,0
APP0275,Joyce Bowen,joyce.bowen809@gmail.com,368942495,37973-1907270-3,20,Other,Punjab University College of IT,BBA,2.63,0.5,"Excel, React, Scikit-learn",Karachi,77.231.214.135,DEV-H6GB6P8KH7,6/16/2026,18:16:05,666,Yes,Yes,No,Data Science Intern,0
APP0276,Matthew Moore,matthew.moore364@gmail.com,397528651,11301-4331283-1,22,Female,University of Agriculture Faisalabad,BS Artificial Intelligence,2.22,2.7,"Java, Pandas, Power BI",Bahawalpur,105.134.1.253,DEV-Q3EQ8DH9PT,5/17/2026,3:02:36,795,Yes,Yes,No,Data Analytics Intern,0
APP0277,Wayne Morgan,wayne.morgan380@gmail.com,351271644,49576-6150025-8,21,Other,GC University Lahore,BS Statistics,2.9,1.1,"C++, Pandas, Power BI, Machine Learning, Statistics",Rawalpindi,96.90.83.139,DEV-PKXYWZ76DD,5/11/2026,1:53:58,271,Yes,Yes,Yes,Software QA Intern,0
APP0278,Marie Christian,marie.christian768@gmail.com,392672723,93037-8450817-8,20,Other,UET Lahore,MSc IT,2.56,2.3,"Power BI, Deep Learning, Java, Git, NumPy",Peshawar,106.202.3.241,DEV-NIK5J42OI6,6/10/2026,5:59:13,213,Yes,Yes,Yes,Business Analyst Intern,0
APP0279,Shannon James,shannon.james344@gmail.com,328214533,41697-7565971-3,26,Male,University of Sindh,MSc IT,2.42,1.9,"Scikit-learn, Pandas, C++",Islamabad,112.118.50.182,DEV-2SW24WJT8H,5/10/2026,1:19:26,206,Yes,Yes,Yes,Data Analytics Intern,0
APP0280,Nathan Malone,nathan.malone633@gmail.com,382321583,84946-7415688-0,22,Female,University of Agriculture Faisalabad,BS Artificial Intelligence,2.52,2,"HTML/CSS, Deep Learning, Node.js",Faisalabad,186.193.133.169,DEV-BCFA95D7EF,5/26/2026,10:29:30,1096,Yes,Yes,No,Backend Developer Intern,0
APP0281,Amanda Jones,amanda.jones401@gmail.com,319238233,12877-7941491-1,27,Other,University of the Punjab,BS Data Science,3.37,1.1,"Statistics, Machine Learning, Figma, HTML/CSS",Lahore,184.197.62.3,DEV-MM9VASJEVT,6/20/2026,7:00:56,704,Yes,Yes,Yes,Backend Developer Intern,1
APP0282,Tammie Bright,elaine.brooks957@gmail.com,353324735,38804-2399937-2,24,Female,GC University Lahore,BS Data Science,3.82,1,"Statistics, Java, Data Visualization, C++",Rawalpindi,50.128.88.51,DEV-Y5KOV1L28R,6/13/2026,7:37:22,613,Yes,Yes,Yes,Machine Learning Intern,1
APP0283,Jessica Garcia,jessica.garcia622@gmail.com,368202676,36177-6920939-5,21,Female,LUMS,BS Information Technology,3.83,0.8,"HTML/CSS, C++, NumPy, Scikit-learn, Python",Karachi,47.165.219.203,DEV-GIHNFLAYZH,6/25/2026,2:17:57,994,Yes,Yes,Yes,UI/UX Intern,0
APP0284,Shelia Wallace,shelia.wallace617@gmail.com,339845994,38503-2726714-8,24,Other,Bahauddin Zakariya University,BS Computer Science,3.18,1.9,"Pandas, Git, Deep Learning, Node.js, SQL",Peshawar,128.23.140.108,DEV-EQVVIAA2UA,6/14/2026,20:00:23,471,Yes,No,Yes,Data Analytics Intern,0
APP0285,Stephanie Williams,stephanie.williams346@gmail.com,302165246,71589-2595845-6,24,Female,COMSATS University Islamabad,BS Artificial Intelligence,2.88,1.7,"Java, SQL, Scikit-learn, HTML/CSS",Hyderabad,117.252.62.216,DEV-NWBBADLYPG,5/19/2026,13:26:03,921,Yes,Yes,No,Data Analytics Intern,0
APP0286,Elaine Brooks,elaine.brooks957@gmail.com,305356836,15646-2858975-0,24,Male,UET Lahore,BS Artificial Intelligence,3.37,2.4,"React, Machine Learning, Tableau, Statistics, Power BI",Islamabad,8.189.219.47,DEV-N4U6AVE7E5,6/4/2026,19:22:52,15,Yes,No,No,Backend Developer Intern,1
APP0287,Joseph Knight,joseph.knight712@gmail.com,312260713,74828-2011111-3,20,Other,FAST-NUCES,BS Statistics,3.59,0.6,"Pandas, Deep Learning",Gujranwala,195.160.159.182,DEV-QFS6HN95S2,5/19/2026,5:57:48,250,Yes,Yes,Yes,Machine Learning Intern,0
APP0288,Carolyn Miller,carolyn.miller151@gmail.com,372798071,24444-5035968-0,27,Male,UET Lahore,BS Information Technology,3.01,1.6,"React, Power BI, Node.js, Excel",Sargodha,111.108.77.102,DEV-SSBJDX0PKO,6/27/2026,16:14:05,462,Yes,Yes,Yes,Data Analytics Intern,0
APP0289,Lisa Allen,lisa.allen662@gmail.com,332863660,38780-2932532-0,20,Other,UET Lahore,BS Data Science,2.31,0.3,"Git, Scikit-learn, Figma",Rawalpindi,26.112.137.127,DEV-H2MKV0DSZR,5/30/2026,15:27:24,1053,Yes,Yes,Yes,Machine Learning Intern,0
APP0290,Briana Murray,briana.murray171@gmail.com,326572641,69666-3379573-0,27,Female,COMSATS University Islamabad,BS Information Technology,2.5,0.8,"Machine Learning, Python",Gujranwala,74.31.120.230,DEV-5RBAYKIS11,5/10/2026,16:59:57,491,Yes,Yes,Yes,Business Analyst Intern,1
APP0291,David Smith,lisa.archer721@gmail.com,349162003,43231-7111760-7,20,Female,UET Lahore,BS Artificial Intelligence,3.72,2.3,"Power BI, React, C++, Python, Tableau",Rawalpindi,220.112.72.92,DEV-RI09M0G8W8,6/22/2026,21:44:50,1100,Yes,No,No,Frontend Developer Intern,1
APP0292,Stephanie Byrd,stephanie.byrd272@gmail.com,356556541,61252-8001036-4,24,Male,University of Sargodha,BS Artificial Intelligence,3.62,0.4,"Figma, NumPy, HTML/CSS, Power BI, Python",Peshawar,176.75.238.175,DEV-F8WXKK2ABK,6/27/2026,13:57:25,306,Yes,Yes,Yes,Data Analytics Intern,0
APP0293,Jeremy Reed,jeremy.reed52@gmail.com,343310537,55903-5752407-8,22,Male,NED University Karachi,BBA,2.44,2.2,"Figma, Excel, HTML/CSS, JavaScript, SQL",Peshawar,91.127.197.109,DEV-O667VGP52F,5/20/2026,8:53:03,436,Yes,Yes,Yes,Machine Learning Intern,0
APP0294,Margaret Coleman,margaret.coleman305@gmail.com,398736886,81543-4076474-6,26,Male,LUMS,BS Statistics,3.38,1.5,"Statistics, NumPy, Data Visualization, Git",Rawalpindi,106.236.14.234,DEV-U8P1WKISET,6/24/2026,21:53:03,1078,Yes,Yes,Yes,Data Science Intern,0
APP0295,Ryan Gonzalez,ryan.gonzalez687@gmail.com,308764626,77896-8721222-0,21,Male,UET Lahore,BS Computer Science,2.77,0.3,"Figma, Java, Pandas, SQL",Karachi,190.27.104.133,DEV-F0RIY4KL9A,6/17/2026,2:01:38,818,Yes,Yes,Yes,Machine Learning Intern,0
APP0296,John Young,john.young533@gmail.com,315147429,36777-2738237-7,20,Other,GC University Lahore,MSc IT,2.29,0.4,"Java, Machine Learning, JavaScript, React, Statistics",Bahawalpur,158.63.221.38,DEV-WG3XG0TRKY,6/27/2026,3:55:08,684,Yes,Yes,Yes,Machine Learning Intern,0
APP0297,Laura Haney,laura.haney476@gmail.com,368127514,29420-1469269-4,27,Male,Bahauddin Zakariya University,MSc IT,2.22,0.9,"SQL, NumPy, Tableau, Statistics, C++",Multan,3.81.183.129,DEV-4SMZOCXMZM,5/14/2026,14:18:54,465,Yes,Yes,No,Machine Learning Intern,0
APP0298,William Barrett,william.barrett939@gmail.com,377317003,71833-4026182-9,24,Male,NED University Karachi,BS Artificial Intelligence,3.2,1.7,"Excel, SQL, Python, Machine Learning, JavaScript",Karachi,166.74.143.24,DEV-VV7PGF7MVQ,5/26/2026,15:59:57,4,Yes,No,No,Machine Learning Intern,1
APP0299,Keith Jennings,keith.jennings453@gmail.com,351494247,32815-6388157-1,27,Female,LUMS,BS Data Science,2.53,1.5,"JavaScript, Deep Learning, Machine Learning, Data Visualization",Sialkot,208.98.44.150,DEV-A8DBFA1U5M,6/21/2026,6:41:21,688,Yes,Yes,No,Business Analyst Intern,0
APP0300,Amber Obrien,amber.obrien366@gmail.com,393313134,18802-8363152-6,26,Male,Bahauddin Zakariya University,BS Computer Science,2.42,1.6,"Power BI, Java",Faisalabad,14.169.11.58,DEV-3K3OM5FKTI,6/20/2026,6:28:03,1134,Yes,Yes,Yes,Machine Learning Intern,0
APP0301,Tanner Mitchell DDS,tanner.mitchell.dds597@gmail.com,375413298,95620-1502947-0,25,Female,UET Lahore,BS Data Science,2.77,2.3,"Deep Learning, Node.js, Pandas",Bahawalpur,16.120.252.19,DEV-3UV43MCO07,6/23/2026,12:54:50,670,No,Yes,Yes,Data Analytics Intern,0
APP0302,Heather Fields,heather.fields509@gmail.com,384778984,95240-6876348-6,27,Female,University of Sindh,BS Data Science,2.24,0.2,"Node.js, Scikit-learn, Python",Sialkot,124.26.198.197,DEV-NEZTEEW6MM,5/6/2026,14:58:09,423,Yes,Yes,Yes,Data Analytics Intern,0
APP0303,Megan Le,megan.le822@gmail.com,305193002,17455-2285330-0,22,Female,LUMS,BBA,2.27,1,"HTML/CSS, Tableau, Scikit-learn",Peshawar,169.62.39.20,DEV-JTR0M6HZ72,5/29/2026,10:00:06,1069,Yes,Yes,Yes,Machine Learning Intern,0
APP0304,Sara Fuller,sara.fuller56@gmail.com,357892648,91509-9157211-4,21,Male,Government College University Faisalabad,BS Software Engineering,3.63,1.6,"Node.js, Deep Learning, Power BI, NumPy",Hyderabad,209.72.18.251,DEV-IP18A4JVK8,5/6/2026,19:09:28,465,Yes,Yes,Yes,Data Science Intern,0
APP0305,Maria Parker,maria.parker394@gmail.com,371745169,39418-4451578-6,22,Other,Punjab University College of IT,BS Information Technology,3.32,0.1,"Python, Pandas, React, Deep Learning",Lahore,88.222.218.201,DEV-00CDNZY47Q,6/25/2026,14:15:38,916,Yes,Yes,Yes,Data Science Intern,0
APP0306,Kevin Oconnor,kevin.oconnor479@gmail.com,333212456,11990-5709366-4,21,Male,University of Sindh,BBA,2.77,1.2,"NumPy, React, Figma, Python",Karachi,79.164.135.217,DEV-GQPQ8R4HC7,5/27/2026,20:09:54,1098,Yes,Yes,Yes,Frontend Developer Intern,0
APP0307,Edward Burgess,edward.burgess265@gmail.com,345354372,74871-3134439-3,22,Male,Islamia University Bahawalpur,BS Information Technology,2.6,2,"C++, Statistics, Pandas",Lahore,142.116.31.244,DEV-ZJJY4MZVMC,6/13/2026,2:09:30,295,Yes,Yes,Yes,Business Analyst Intern,0
APP0308,Carlos Ryan,carlos.ryan850@gmail.com,362197778,94133-8155068-4,22,Male,COMSATS University Islamabad,BS Artificial Intelligence,2.77,1.2,"Java, HTML/CSS, Python, Machine Learning",Sargodha,12.148.76.234,DEV-VDHLZ02Z7N,6/26/2026,13:45:26,213,Yes,Yes,Yes,Machine Learning Intern,0
APP0309,Kiara Mcintyre,kiara.mcintyre979@gmail.com,314767844,84108-9447259-9,26,Other,NED University Karachi,BS Computer Science,3.64,1.6,"Git, Java",Bahawalpur,135.225.162.69,DEV-HU6L29IL9Y,6/13/2026,4:56:33,930,No,Yes,Yes,Machine Learning Intern,0
APP0310,Dawn Summers,dawn.summers937@gmail.com,359122764,89327-4864628-7,26,Male,Bahauddin Zakariya University,BS Software Engineering,3.77,0.7,"Figma, Tableau, React, HTML/CSS, Pandas",Sargodha,31.41.209.108,DEV-SFR5HGQGP1,6/15/2026,14:51:13,940,Yes,No,No,Data Analytics Intern,0
APP0311,Dr. Paul Morgan,dr..paul.morgan707@gmail.com,322224983,27351-9638539-8,26,Female,COMSATS University Islamabad,BS Software Engineering,2.88,1.7,"Power BI, Pandas, Figma, Git",Hyderabad,12.37.181.244,DEV-QOQ4KREG16,6/19/2026,10:55:38,265,Yes,Yes,Yes,Software QA Intern,0
APP0312,Victor Taylor,victor.taylor389@gmail.com,358358269,33163-9534019-9,24,Male,FAST-NUCES,BBA,3.04,0.1,"HTML/CSS, Pandas, Scikit-learn, Figma, Machine Learning",Islamabad,11.107.220.133,DEV-K5LMFKRIG7,5/26/2026,4:30:48,1192,Yes,Yes,Yes,UI/UX Intern,0
APP0313,Shannon Ramsey,shannon.ramsey145@gmail.com,314470251,82373-9534539-2,20,Other,Government College University Faisalabad,BS Information Technology,3.83,1.6,"Python, Java, Git",Sargodha,53.144.218.188,DEV-QEQ7Z7E5RD,5/14/2026,6:48:32,1196,Yes,Yes,No,Machine Learning Intern,0
APP0314,Tracy Ballard,tracy.ballard763@gmail.com,332247391,52875-3629445-8,25,Female,GC University Lahore,BS Computer Science,3.4,0.9,"Data Visualization, Power BI",Hyderabad,50.161.158.105,DEV-U4W8WIV5HH,6/15/2026,15:26:53,335,Yes,Yes,Yes,Frontend Developer Intern,1
APP0315,Richard Smith,richard.smith204@gmail.com,319662181,38074-1053648-6,21,Female,Virtual University of Pakistan,BS Data Science,3.41,0.1,"Git, Scikit-learn, JavaScript, NumPy",Peshawar,136.92.153.216,DEV-IKR2OMRDE5,5/28/2026,21:23:26,609,No,Yes,Yes,Machine Learning Intern,0
APP0316,Jordan Chambers,jordan.chambers181@gmail.com,376350354,96587-2904822-5,26,Other,LUMS,BS Statistics,3.63,2.6,"JavaScript, Python, HTML/CSS, React, Deep Learning",Rawalpindi,16.165.133.173,DEV-LOPO6J0M3L,6/9/2026,18:55:48,406,Yes,Yes,Yes,Machine Learning Intern,0
APP0317,Lauren Carson,lauren.carson971@gmail.com,396531182,26936-1334200-0,26,Male,University of Sindh,BS Artificial Intelligence,3.75,2.3,"SQL, C++",Faisalabad,93.101.80.215,DEV-T4I26LH07B,5/2/2026,22:40:10,953,No,Yes,Yes,Software QA Intern,0
APP0318,Ashley Hall,ashley.hall44@gmail.com,325749457,49513-1406752-3,23,Male,UET Lahore,BS Computer Science,3.58,1.1,"Tableau, React, Excel, Node.js, C++",Sialkot,185.212.10.4,DEV-0T7DVO342P,5/3/2026,6:36:01,489,Yes,Yes,Yes,Software QA Intern,0
APP0319,Stephen Hoffman,stephen.hoffman386@gmail.com,348206394,22197-4728785-6,24,Female,UET Lahore,BS Data Science,2.85,3,"NumPy, Node.js, Power BI, Statistics, JavaScript",Gujranwala,7.203.118.115,DEV-NUXL39DG5R,5/25/2026,6:28:12,265,Yes,Yes,Yes,Backend Developer Intern,0
APP0320,Connie Brown,connie.brown61@gmail.com,375228258,63983-6225347-5,22,Male,COMSATS University Islamabad,MSc IT,3.68,0.8,"Node.js, Java, Git",Peshawar,81.120.164.119,DEV-ZS49CDZN1F,5/12/2026,19:03:48,350,Yes,No,Yes,Data Science Intern,0
APP0321,Susan Turner,susan.turner508@gmail.com,329801144,73857-3346551-8,26,Female,University of Sargodha,BBA,2.4,3,"C++, Pandas, NumPy, Machine Learning",Islamabad,75.104.190.133,DEV-VQHL097FZR,5/31/2026,20:16:00,606,Yes,Yes,No,Data Analytics Intern,0
APP0322,Charles Shah,charles.shah320@gmail.com,334343156,22300-8693923-5,21,Male,Bahauddin Zakariya University,BS Statistics,3.21,0.2,"NumPy, Python, Deep Learning",Multan,73.218.156.95,DEV-WOJTXCF0KJ,5/10/2026,22:25:40,309,Yes,Yes,Yes,Business Analyst Intern,0
APP0323,Johnathan Davis,johnathan.davis590@gmail.com,395651273,90725-8942448-3,22,Male,University of Sindh,BS Data Science,3.88,0.3,"Tableau, Machine Learning, Java",Lahore,83.39.26.36,DEV-SPXLSEUNNR,5/31/2026,6:27:27,1038,Yes,Yes,No,Backend Developer Intern,0
APP0324,Brandy Chavez,brandy.chavez979@gmail.com,325659649,28728-8335724-8,27,Female,NED University Karachi,BBA,3.37,1.7,"NumPy, Machine Learning, Python, Git, Statistics",Bahawalpur,89.217.109.158,DEV-U97NG0APSA,5/31/2026,3:15:45,516,Yes,Yes,Yes,Data Analytics Intern,0
APP0325,Natalie Bautista,natalie.bautista622@gmail.com,341562509,94832-5612919-7,26,Male,NED University Karachi,BBA,2.67,0.2,"Java, Statistics",Peshawar,45.242.53.10,DEV-NWZZG4C4EP,5/7/2026,1:13:43,501,Yes,Yes,No,Backend Developer Intern,0
APP0326,Patrick Moore,patrick.moore671@gmail.com,391279750,53603-6309658-2,25,Other,University of Sargodha,MSc IT,2.91,2,"Excel, Deep Learning",Sialkot,38.136.42.45,DEV-PJHSG04AJM,6/3/2026,3:38:31,657,Yes,Yes,Yes,Software QA Intern,0
APP0327,Brett Burns,brett.burns91@gmail.com,312519373,33920-2449847-2,25,Other,University of Agriculture Faisalabad,BS Information Technology,3.5,2.4,"NumPy, Statistics, Excel",Hyderabad,64.157.97.192,DEV-1EBZGFLIG5,5/18/2026,4:42:03,1182,Yes,Yes,Yes,Software QA Intern,0
APP0328,Trevor Johnson,trevor.johnson364@gmail.com,397100417,55725-9775200-7,22,Male,Islamia University Bahawalpur,MSc IT,2.46,1.7,"NumPy, HTML/CSS, Deep Learning, Pandas, React",Karachi,132.107.132.56,DEV-QBEXGFVNNV,5/4/2026,6:52:32,510,Yes,Yes,No,Data Analytics Intern,0
APP0329,Jeremy Sampson,jeremy.sampson163@gmail.com,368977497,53871-6648416-1,22,Female,UET Lahore,BS Software Engineering,2.99,0.6,"Statistics, Git",Gujranwala,148.222.204.122,DEV-4JNMYK8516,6/19/2026,5:18:15,290,Yes,Yes,No,Data Science Intern,0
APP0330,Ariana Jennings,ariana.jennings608@gmail.com,303751899,77135-3791472-4,23,Other,University of Sindh,BS Software Engineering,2.42,1,"Excel, HTML/CSS",Islamabad,166.74.143.24,DEV-VV7PGF7MVQ,5/26/2026,15:56:32,6,Yes,No,No,Machine Learning Intern,1
APP0331,Vanessa Howard,tracy.burke230@gmail.com,387611016,37851-8923978-6,27,Other,FAST-NUCES,BS Computer Science,2.86,1,"Scikit-learn, Pandas, HTML/CSS",Bahawalpur,187.217.201.137,DEV-CR0VHV1NM3,6/29/2026,6:43:23,793,Yes,No,Yes,Frontend Developer Intern,1
APP0332,Colton Martinez,colton.martinez512@gmail.com,331742356,37686-6065677-6,21,Female,Punjab University College of IT,BS Software Engineering,2.92,0.9,"Java, SQL, React, Data Visualization, Machine Learning",Islamabad,8.189.219.47,DEV-N4U6AVE7E5,6/4/2026,19:24:04,9,No,No,No,UI/UX Intern,1
APP0333,Jordan Bates,jordan.bates436@gmail.com,342945459,89119-8554276-8,25,Female,NED University Karachi,BS Artificial Intelligence,3.64,2.9,"Machine Learning, Data Visualization",Sialkot,195.196.40.39,DEV-A8ZJSW5PQB,6/17/2026,12:54:02,651,Yes,No,Yes,UI/UX Intern,0
APP0334,Linda Smith,linda.smith436@gmail.com,355968479,13084-5483468-2,24,Female,Punjab University College of IT,BS Information Technology,2.96,0.9,"Git, Power BI",Sargodha,188.18.202.64,DEV-GTEFR6MQW7,6/20/2026,19:58:49,762,Yes,Yes,Yes,Frontend Developer Intern,0
APP0335,Dana Martinez,dana.martinez624@gmail.com,317407436,77191-2321455-5,24,Female,Punjab University College of IT,BS Information Technology,2.51,2.2,"Data Visualization, Power BI",Faisalabad,147.133.155.158,DEV-S4I2NR1P02,5/27/2026,21:06:58,693,Yes,Yes,No,UI/UX Intern,0
APP0336,Andrea Hubbard,andrea.hubbard280@gmail.com,307831393,37149-1314051-6,22,Female,UET Lahore,BS Statistics,3.22,2.9,"Power BI, JavaScript, Figma, Python",Hyderabad,84.113.32.157,DEV-KZ3VWLO7AM,6/3/2026,15:05:31,1022,Yes,Yes,Yes,Backend Developer Intern,0
APP0337,Daniel Kane,daniel.kane546@gmail.com,327544141,43514-7760181-0,21,Other,GC University Lahore,BS Artificial Intelligence,2.34,2.2,"HTML/CSS, Git, Pandas, Statistics",Bahawalpur,120.15.79.160,DEV-VWUO11K09N,6/22/2026,4:40:54,314,Yes,No,Yes,Data Science Intern,0
APP0338,Charles Lester,john.young533@gmail.com,332856109,84808-5854470-2,22,Other,Punjab University College of IT,MSc IT,2.8,0.7,"Pandas, NumPy, Power BI, Git",Sialkot,138.200.115.220,DEV-O1K7F5OA31,5/17/2026,17:25:11,879,Yes,Yes,Yes,Data Science Intern,1
APP0339,Scott Thomas,scott.thomas421@gmail.com,331487227,91117-4761327-2,21,Other,Bahauddin Zakariya University,MSc IT,3.81,1,"Machine Learning, Figma, Java",Bahawalpur,74.31.120.230,DEV-V2OSG6Q0IQ,5/20/2026,9:32:00,510,Yes,Yes,Yes,Software QA Intern,1
APP0340,David Thompson,david.thompson471@gmail.com,338443265,41704-3967518-7,21,Other,Islamia University Bahawalpur,BS Artificial Intelligence,3.68,2.7,"Statistics, Excel, Python",Hyderabad,9.208.240.221,DEV-N285TZV9ZP,5/6/2026,19:18:43,479,Yes,Yes,Yes,Data Analytics Intern,0
APP0341,Allison Smith,allison.smith373@gmail.com,369582547,92479-8382743-6,21,Male,LUMS,BBA,3.49,1.7,"Machine Learning, NumPy",Rawalpindi,169.173.72.234,DEV-IRJLYQZ11M,6/13/2026,4:09:39,518,Yes,Yes,Yes,Data Analytics Intern,0
APP0342,Cynthia Morris,cynthia.morris780@gmail.com,323483430,78390-5839059-0,23,Female,Bahauddin Zakariya University,BS Artificial Intelligence,3.41,0.9,"Figma, HTML/CSS, Java",Hyderabad,113.150.79.191,DEV-2EV4JI4UFA,6/5/2026,8:33:30,918,Yes,No,Yes,Software QA Intern,0
APP0343,Anthony Harmon,anthony.harmon634@gmail.com,326774944,94390-3615179-9,25,Other,COMSATS University Islamabad,MSc IT,4.8,1.5,"C++, Java, Machine Learning",Peshawar,98.7.33.88,DEV-IHFV0EHRUW,5/2/2026,4:25:47,1040,Yes,Yes,Yes,Backend Developer Intern,1
APP0344,Nichole Alvarez,nichole.alvarez760@gmail.com,337099530,97063-1550972-6,21,Female,Virtual University of Pakistan,BS Computer Science,2.66,2.9,"SQL, Statistics",Gujranwala,134.126.125.66,DEV-2G74IZG9JJ,5/19/2026,10:45:54,930,Yes,Yes,No,UI/UX Intern,0
APP0345,Kayla Rodriguez,kayla.rodriguez63@gmail.com,334818263,41973-9007468-7,21,Other,Government College University Faisalabad,BS Information Technology,2.74,1.9,"Java, Power BI, Statistics",Karachi,122.101.51.139,DEV-VVKAP6ZPXV,6/29/2026,15:41:12,953,Yes,Yes,Yes,UI/UX Intern,0
APP0346,Theresa Williams,theresa.williams505@gmail.com,326513654,76491-9108087-8,24,Other,UET Lahore,BBA,3.67,0.7,"Node.js, C++, HTML/CSS, Statistics",Karachi,194.93.249.2,DEV-L9QFCPK7PW,6/22/2026,7:00:21,1022,Yes,Yes,Yes,Backend Developer Intern,0
APP0347,Sharon Boyd,sharon.boyd315@gmail.com,386123490,51945-9898627-7,21,Other,UET Lahore,BS Data Science,3.17,0.5,"Deep Learning, Scikit-learn, Machine Learning",Islamabad,8.189.219.47,DEV-N4U6AVE7E5,6/4/2026,19:24:55,7,Yes,No,No,UI/UX Intern,1
APP0348,Victor Brown,victor.brown436@gmail.com,397602542,64673-1095169-6,20,Female,COMSATS University Islamabad,BS Software Engineering,3.86,2.3,"Deep Learning, Git",Bahawalpur,184.131.150.214,DEV-NL2LUHHS4D,5/24/2026,14:33:07,344,Yes,Yes,Yes,Software QA Intern,0
APP0349,James Parks,james.parks975@gmail.com,307544171,73837-5191722-4,26,Male,University of the Punjab,BS Information Technology,3.29,0.8,"Statistics, HTML/CSS, Power BI, Java",Islamabad,192.37.166.251,DEV-1OFFKHDIU1,5/26/2026,7:31:10,750,Yes,Yes,Yes,Machine Learning Intern,0
APP0350,Theodore Jones Jr.,theodore.jones.jr.892@gmail.com,357060427,68437-4603961-2,25,Female,FAST-NUCES,BS Statistics,2.82,0.6,"React, Python, Tableau, Power BI",Bahawalpur,106.218.202.207,DEV-RBT6SAPBS2,6/22/2026,7:31:00,683,Yes,Yes,Yes,Machine Learning Intern,0
APP0351,Ana Hill,ana.hill579@gmail.com,312884667,79699-3654556-8,21,Other,Government College University Faisalabad,BS Statistics,3.24,3,"Data Visualization, React",Peshawar,116.77.169.19,DEV-GUQ2086OKW,6/7/2026,20:38:36,199,Yes,Yes,Yes,Backend Developer Intern,0
APP0352,Kimberly Nguyen,kimberly.nguyen599@gmail.com,359931590,69998-4361005-9,25,Other,Islamia University Bahawalpur,BS Software Engineering,2.52,0.4,"Machine Learning, Power BI, Python, SQL",Islamabad,139.178.35.84,DEV-57XHF9I71A,6/12/2026,16:26:15,306,Yes,Yes,Yes,Backend Developer Intern,0
